43772,54306,4,3,3,0,0,Earthshatter Battlegear [43772] [54306]
43776,54282,4,3,7,0,0,Earthshatter Battlegear [43776] [54282]
43764,45014,4,3,10,0,0,Earthshatter Garb [43764] [45014]
43767,54259,4,3,5,0,0,Earthshatter Garb [43767] [54259]
43769,54397,4,3,1,0,0,Earthshatter Garb [43769] [54397]
43770,45228,4,3,7,0,0,Earthshatter Garb [43770] [45228]
43773,54304,4,3,3,0,0,Earthshatter Garb [43773] [54304]
43766,45014,4,3,10,0,0,Earthshatter Regalia [43766] [45014]
43768,54397,4,3,1,0,0,Earthshatter Regalia [43768] [54397]
43771,45228,4,3,7,0,0,Earthshatter Regalia [43771] [45228]
43774,54304,4,3,3,0,0,Earthshatter Regalia [43774] [54304]
43775,54259,4,3,5,0,0,Earthshatter Regalia [43775] [54259]
43751,54406,4,2,10,0,0,Dreamwalker Battlegear [43751] [54406]
43753,57539,4,2,1,0,0,Dreamwalker Battlegear [43753] [57539]
43756,54273,4,2,7,0,0,Dreamwalker Battlegear [43756] [54273]
43822,54261,4,2,20,0,0,Dreamwalker Battlegear [43822] [54261]
43758,54290,4,2,3,0,0,Dreamwalker Battlegear [43758] [54290]
43752,54407,4,2,10,0,0,Dreamwalker Regalia [43752] [54407]
43754,57538,4,2,1,0,0,Dreamwalker Regalia [43754] [57538]
43755,54274,4,2,7,0,0,Dreamwalker Regalia [43755] [54274]
43759,54290,4,2,3,0,0,Dreamwalker Regalia [43759] [54290]
43820,54261,4,2,20,0,0,Dreamwalker Regalia [43820] [54261]
43749,57538,4,2,1,0,0,Dreamwalker Garb [43749] [57538]
43750,54407,4,2,10,0,0,Dreamwalker Garb [43750] [54407]
43757,54290,4,2,3,0,0,Dreamwalker Garb [43757] [54290]
43760,54274,4,2,7,0,0,Dreamwalker Garb [43760] [54274]
43761,54230,4,2,20,0,0,Dreamwalker Garb [43761] [54230]
43727,54256,4,2,5,0,0,Bonescythe Battlegear [43727] [54256]
43728,54423,4,2,10,0,0,Bonescythe Battlegear [43728] [54423]
43729,54396,4,2,1,0,0,Bonescythe Battlegear [43729] [54396]
43730,54281,4,2,7,0,0,Bonescythe Battlegear [43730] [54281]
43731,54289,4,2,3,0,0,Bonescythe Battlegear [43731] [54289]
43787,54399,4,1,1,0,0,Plagueheart Garb [43787] [54399]
43788,54431,4,1,10,0,0,Plagueheart Garb [43788] [54431]
43789,54283,4,1,7,0,0,Plagueheart Garb [43789] [54283]
43790,54270,4,1,20,0,0,Plagueheart Garb [43790] [54270]
43791,54308,4,1,3,0,0,Plagueheart Garb [43791] [54308]
43777,57530,4,1,1,0,0,Frostfire Garb [43777] [57530]
43778,54418,4,1,10,0,0,Frostfire Garb [43778] [54418]
43779,54276,4,1,7,0,0,Frostfire Garb [43779] [54276]
43780,54268,4,1,20,0,0,Frostfire Garb [43780] [54268]
43781,54297,4,1,3,0,0,Frostfire Garb [43781] [54297]
43782,54422,4,1,10,0,0,Regalia of Faith [43782] [54422]
43784,54280,4,1,7,0,0,Regalia of Faith [43784] [54280]
43808,54269,4,1,20,0,0,Regalia of Faith [43808] [54269]
43810,54302,4,1,3,0,0,Regalia of Faith [43810] [54302]
43732,54387,4,1,1,0,0,Garb of Faith [43732] [54387]
43783,54422,4,1,10,0,0,Garb of Faith [43783] [54422]
43785,54302,4,1,3,0,0,Garb of Faith [43785] [54302]
43786,54280,4,1,7,0,0,Garb of Faith [43786] [54280]
43792,54269,4,1,20,0,0,Garb of Faith [43792] [54269]
48725,61163,4,1,10,0,0,Khadgar's Regalia [48725] [61163]
48726,62177,4,1,1,0,0,Khadgar's Regalia [48726] [62177]
48727,61189,4,1,7,0,0,Khadgar's Regalia [48727] [61189]
48728,61721,4,1,20,0,0,Khadgar's Regalia [48728] [61721]
48729,61190,4,1,3,0,0,Khadgar's Regalia [48729] [61190]
48730,62066,4,1,10,0,0,Sunstrider's Regalia [48730] [62066]
48731,62070,4,1,1,0,0,Sunstrider's Regalia [48731] [62070]
48732,62075,4,1,7,0,0,Sunstrider's Regalia [48732] [62075]
48733,62182,4,1,20,0,0,Sunstrider's Regalia [48733] [62182]
48734,62090,4,1,3,0,0,Sunstrider's Regalia [48734] [62090]
48735,62068,4,1,10,0,0,Gul'dan's Regalia [48735] [62068]
48736,62073,4,1,1,0,0,Gul'dan's Regalia [48736] [62073]
48737,62076,4,1,7,0,0,Gul'dan's Regalia [48737] [62076]
48738,62083,4,1,20,0,0,Gul'dan's Regalia [48738] [62083]
48739,62092,4,1,3,0,0,Gul'dan's Regalia [48739] [62092]
48740,61183,4,1,10,0,0,Kel'Thuzad's Regalia [48740] [61183]
48741,62178,4,1,1,0,0,Kel'Thuzad's Regalia [48741] [62178]
48742,61185,4,1,7,0,0,Kel'Thuzad's Regalia [48742] [61185]
48743,61717,4,1,20,0,0,Kel'Thuzad's Regalia [48743] [61717]
48744,61187,4,1,3,0,0,Kel'Thuzad's Regalia [48744] [61187]
48745,62176,4,1,1,0,0,Velen's Raiment [48745] [62176]
48746,61168,4,1,10,0,0,Velen's Raiment [48746] [61168]
48747,61170,4,1,7,0,0,Velen's Raiment [48747] [61170]
48748,61171,4,1,20,0,0,Velen's Raiment [48748] [61171]
48749,61172,4,1,3,0,0,Velen's Raiment [48749] [61172]
48750,62071,4,1,1,0,0,Zabra's Raiment [48750] [62071]
48751,62067,4,1,10,0,0,Zabra's Raiment [48751] [62067]
48752,62074,4,1,7,0,0,Zabra's Raiment [48752] [62074]
48753,62082,4,1,20,0,0,Zabra's Raiment [48753] [62082]
48754,62087,4,1,3,0,0,Zabra's Raiment [48754] [62087]
48755,62176,4,1,1,0,0,Velen's Regalia [48755] [62176]
48756,61168,4,1,10,0,0,Velen's Regalia [48756] [61168]
48757,61172,4,1,3,0,0,Velen's Regalia [48757] [61172]
48758,61170,4,1,7,0,0,Velen's Regalia [48758] [61170]
48759,61722,4,1,20,0,0,Velen's Regalia [48759] [61722]
48760,62071,4,1,1,0,0,Zabra's Regalia [48760] [62071]
48761,62067,4,1,10,0,0,Zabra's Regalia [48761] [62067]
48762,62087,4,1,3,0,0,Zabra's Regalia [48762] [62087]
48763,62074,4,1,7,0,0,Zabra's Regalia [48763] [62074]
48764,62082,4,1,20,0,0,Zabra's Regalia [48764] [62082]
48774,61901,4,2,10,0,0,Malfurion's Garb [48774] [61901]
48775,62171,4,2,1,0,0,Malfurion's Garb [48775] [62171]
48776,61709,4,2,7,0,0,Malfurion's Garb [48776] [61709]
48777,61713,4,2,20,0,0,Malfurion's Garb [48777] [61713]
48778,61931,4,2,3,0,0,Malfurion's Garb [48778] [61931]
48769,61197,4,2,10,0,0,Runetotem's Garb [48769] [61197]
48770,61198,4,2,1,0,0,Runetotem's Garb [48770] [61198]
48771,62088,4,2,7,0,0,Runetotem's Garb [48771] [62088]
48772,61720,4,2,20,0,0,Runetotem's Garb [48772] [61720]
48773,61201,4,2,3,0,0,Runetotem's Garb [48773] [61201]
48786,62171,4,2,1,0,0,Malfurion's Regalia [48786] [62171]
48787,61901,4,2,10,0,0,Malfurion's Regalia [48787] [61901]
48788,61931,4,2,3,0,0,Malfurion's Regalia [48788] [61931]
48789,61709,4,2,7,0,0,Malfurion's Regalia [48789] [61709]
48790,61713,4,2,20,0,0,Malfurion's Regalia [48790] [61713]
48781,61198,4,2,1,0,0,Runetotem's Regalia [48781] [61198]
48782,61197,4,2,10,0,0,Runetotem's Regalia [48782] [61197]
48784,62088,4,2,7,0,0,Runetotem's Regalia [48784] [62088]
48785,61720,4,2,20,0,0,Runetotem's Regalia [48785] [61720]
48794,61202,4,2,10,0,0,Runetotem's Battlegear [48794] [61202]
48795,61203,4,2,1,0,0,Runetotem's Battlegear [48795] [61203]
48796,62089,4,2,7,0,0,Runetotem's Battlegear [48796] [62089]
48797,61720,4,2,20,0,0,Runetotem's Battlegear [48797] [61720]
48798,61201,4,2,3,0,0,Runetotem's Battlegear [48798] [61201]
48809,61930,4,2,5,0,0,VanCleef's Battlegear [48809] [61930]
48810,61903,4,2,10,0,0,VanCleef's Battlegear [48810] [61903]
48811,62174,4,2,1,0,0,VanCleef's Battlegear [48811] [62174]
48812,61927,4,2,7,0,0,VanCleef's Battlegear [48812] [61927]
48813,62175,4,2,3,0,0,VanCleef's Battlegear [48813] [62175]
48804,61208,4,2,5,0,0,Garona's Battlegear [48804] [61208]
48805,61209,4,2,10,0,0,Garona's Battlegear [48805] [61209]
48806,61210,4,2,1,0,0,Garona's Battlegear [48806] [61210]
48807,61250,4,2,7,0,0,Garona's Battlegear [48807] [61250]
48808,61213,4,2,3,0,0,Garona's Battlegear [48808] [61213]
48819,62169,4,3,10,0,0,Windrunner's Battlegear [48819] [62169]
48820,61942,4,3,1,0,0,Windrunner's Battlegear [48820] [61942]
48821,62162,4,3,7,0,0,Windrunner's Battlegear [48821] [62162]
48822,61995,4,3,3,0,0,Windrunner's Battlegear [48822] [61995]
48823,61825,4,3,5,0,0,Windrunner's Battlegear [48823] [61825]
48814,62096,4,3,10,0,0,Windrunner's Pursuit [48814] [62096]
48815,62098,4,3,1,0,0,Windrunner's Pursuit [48815] [62098]
48816,62101,4,3,7,0,0,Windrunner's Pursuit [48816] [62101]
48817,62107,4,3,3,0,0,Windrunner's Pursuit [48817] [62107]
48818,61096,4,3,5,0,0,Windrunner's Pursuit [48818] [61096]
48824,62165,4,3,10,0,0,Nobundo's Garb [48824] [62165]
48825,61980,4,3,1,0,0,Nobundo's Garb [48825] [61980]
48826,62164,4,3,7,0,0,Nobundo's Garb [48826] [62164]
48827,61938,4,3,3,0,0,Nobundo's Garb [48827] [61938]
48828,59179,4,3,5,0,0,Nobundo's Garb [48828] [59179]
48829,62095,4,3,10,0,0,Thrall's Garb [48829] [62095]
48830,62053,4,3,1,0,0,Thrall's Garb [48830] [62053]
48831,62102,4,3,7,0,0,Thrall's Garb [48831] [62102]
48832,61226,4,3,3,0,0,Thrall's Garb [48832] [61226]
48833,62104,4,3,5,0,0,Thrall's Garb [48833] [62104]
48841,62095,4,3,10,0,0,Thrall's Regalia [48841] [62095]
48842,62104,4,3,5,0,0,Thrall's Regalia [48842] [62104]
48843,62193,4,3,1,0,0,Thrall's Regalia [48843] [62193]
48844,62103,4,3,7,0,0,Thrall's Regalia [48844] [62103]
48845,61226,4,3,3,0,0,Thrall's Regalia [48845] [61226]
48836,62165,4,3,10,0,0,Nobundo's Regalia [48836] [62165]
48837,59181,4,3,5,0,0,Nobundo's Regalia [48837] [59181]
48838,61980,4,3,1,0,0,Nobundo's Regalia [48838] [61980]
48839,62164,4,3,7,0,0,Nobundo's Regalia [48839] [62164]
48840,61938,4,3,3,0,0,Nobundo's Regalia [48840] [61938]
48846,59179,4,3,5,0,0,Nobundo's Battlegear [48846] [59179]
48847,61953,4,3,1,0,0,Nobundo's Battlegear [48847] [61953]
48848,62166,4,3,10,0,0,Nobundo's Battlegear [48848] [62166]
48849,61996,4,3,3,0,0,Nobundo's Battlegear [48849] [61996]
48850,61988,4,3,7,0,0,Nobundo's Battlegear [48850] [61988]
48854,62192,4,3,3,0,0,Thrall's Battlegear [48854] [62192]
48855,62103,4,3,7,0,0,Thrall's Battlegear [48855] [62103]
48852,62190,4,3,1,0,0,Thrall's Battlegear [48852] [62190]
48853,62097,4,3,10,0,0,Thrall's Battlegear [48853] [62097]
48851,62104,4,3,5,0,0,Thrall's Battlegear [48851] [62104]
48865,59705,4,4,5,0,0,Wrynn's Battlegear [48865] [59705]
48866,58748,4,4,10,0,0,Wrynn's Battlegear [48866] [58748]
48867,62040,4,4,1,0,0,Wrynn's Battlegear [48867] [62040]
48868,62019,4,4,7,0,0,Wrynn's Battlegear [48868] [62019]
48869,62010,4,4,3,0,0,Wrynn's Battlegear [48869] [62010]
48860,61525,4,4,5,0,0,Hellscream's Battlegear [48860] [61525]
48861,62113,4,4,10,0,0,Hellscream's Battlegear [48861] [62113]
48862,62117,4,4,1,0,0,Hellscream's Battlegear [48862] [62117]
48863,62118,4,4,7,0,0,Hellscream's Battlegear [48863] [62118]
48864,62135,4,4,3,0,0,Hellscream's Battlegear [48864] [62135]
48875,62049,4,4,5,0,0,Wrynn's Plate [48875] [62049]
48876,62038,4,4,1,0,0,Wrynn's Plate [48876] [62038]
48877,59709,4,4,10,0,0,Wrynn's Plate [48877] [59709]
48878,62020,4,4,7,0,0,Wrynn's Plate [48878] [62020]
48879,62009,4,4,3,0,0,Wrynn's Plate [48879] [62009]
48870,61525,4,4,5,0,0,Hellscream's Plate [48870] [61525]
48871,62117,4,4,1,0,0,Hellscream's Plate [48871] [62117]
48872,62114,4,4,10,0,0,Hellscream's Plate [48872] [62114]
48873,62127,4,4,7,0,0,Hellscream's Plate [48873] [62127]
48874,62129,4,4,3,0,0,Hellscream's Plate [48874] [62129]
48885,61485,4,4,5,0,0,Thassarian's Battlegear [48885] [61485]
48886,61350,4,4,10,0,0,Thassarian's Battlegear [48886] [61350]
48887,62033,4,4,1,0,0,Thassarian's Battlegear [48887] [62033]
48888,61853,4,4,7,0,0,Thassarian's Battlegear [48888] [61853]
48889,62012,4,4,3,0,0,Thassarian's Battlegear [48889] [62012]
48880,61485,4,4,5,0,0,Koltira's Battlegear [48880] [61485]
48881,61486,4,4,10,0,0,Koltira's Battlegear [48881] [61486]
48882,62115,4,4,1,0,0,Koltira's Battlegear [48882] [62115]
48883,62122,4,4,7,0,0,Koltira's Battlegear [48883] [62122]
48884,62130,4,4,3,0,0,Koltira's Battlegear [48884] [62130]
48895,59716,4,4,5,0,0,Thassarian's Plate [48895] [59716]
48896,62031,4,4,1,0,0,Thassarian's Plate [48896] [62031]
48897,61386,4,4,10,0,0,Thassarian's Plate [48897] [61386]
48898,61854,4,4,7,0,0,Thassarian's Plate [48898] [61854]
48899,62011,4,4,3,0,0,Thassarian's Plate [48899] [62011]
48890,61485,4,4,5,0,0,Koltira's Plate [48890] [61485]
48891,62115,4,4,1,0,0,Koltira's Plate [48891] [62115]
48892,61487,4,4,10,0,0,Koltira's Plate [48892] [61487]
48893,62123,4,4,7,0,0,Koltira's Plate [48893] [62123]
48894,62131,4,4,3,0,0,Koltira's Plate [48894] [62131]
48904,61394,4,4,10,0,0,Turalyon's Garb [48904] [61394]
48903,61856,4,4,7,0,0,Turalyon's Garb [48903] [61856]
48902,62036,4,4,1,0,0,Turalyon's Garb [48902] [62036]
48901,62014,4,4,3,0,0,Turalyon's Garb [48901] [62014]
48900,61849,4,4,5,0,0,Turalyon's Garb [48900] [61849]
48909,62112,4,4,10,0,0,Liadrin's Garb [48909] [62112]
48908,62119,4,4,7,0,0,Liadrin's Garb [48908] [62119]
48907,62116,4,4,1,0,0,Liadrin's Garb [48907] [62116]
48906,62133,4,4,3,0,0,Liadrin's Garb [48906] [62133]
48905,61499,4,4,5,0,0,Liadrin's Garb [48905] [61499]
48915,61849,4,4,5,0,0,Turalyon's Battlegear [48915] [61849]
48916,58748,4,4,10,0,0,Turalyon's Battlegear [48916] [58748]
48917,62037,4,4,1,0,0,Turalyon's Battlegear [48917] [62037]
48918,61846,4,4,7,0,0,Turalyon's Battlegear [48918] [61846]
48919,62015,4,4,3,0,0,Turalyon's Battlegear [48919] [62015]
48910,61499,4,4,5,0,0,Liadrin's Battlegear [48910] [61499]
